candidate_index,case_id,description,test_module,model_priority_current,selected_by_review_llm,selected_by_review_must_keep,selected_by_review_constraints,selected_by_review_gate,retained_final,dropped_stage,dropped_reason,review_llm_drop_reason_raw,review_llm_drop_reason,review_llm_drop_reason_source,review_llm_drop_reason_evidence,has_positive_evidence,has_coverage_signal,has_high_signal,has_competition_signal,review_constraint_reason,bucket,rule_keys,adds_rule,adds_bucket,high_signal,has_coverage_value,retained_reason,rerank_rank,focus_score,covered_rule_ids,missing_rule_hits,core_rule_hits,coverage_gain_score,signature
11,TC-011,周中练习提交后，系统生成习题本并正确展示统计数据,周中练习-习题本,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,周中练习-习题本|exception,[],False,False,True,True,retained_due_to_coverage_value,18,2,"[""RULE-089"", ""RULE-092"", ""RULE-107"", ""RULE-113"", ""RULE-118""]",[],[],20,周中练习-习题本|周中练习提交后，系统生成习题本并正确展示统计数据|习题本展示：总题数20，正确数19，错误数1（错误数=总题数-正确数）。显示首道错题详情（原题、用户答案、正确答案、知识点标签、解析）。|无
12,TC-012,周中练习全对时习题本展示鼓励文案，不展示错题详情,周中练习-习题本,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周中练习-习题本|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-089"", ""RULE-092"", ""RULE-118""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,周中练习-习题本|happy,[],False,False,False,False,,0,0,"[""RULE-089"", ""RULE-092"", ""RULE-118""]",[],[],20,周中练习-习题本|周中练习全对时习题本展示鼓励文案，不展示错题详情|模块显示'全部正确，太棒了！'等鼓励文案，不显示具体题目详情。|无
13,TC-013,任务未完成时，不显示习题本模块,周中练习-习题本,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周中练习-习题本|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-087"", ""RULE-092""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,周中练习-习题本|happy,[],False,False,False,False,,0,0,"[""RULE-087"", ""RULE-092""]",[],[],20,周中练习-习题本|任务未完成时，不显示习题本模块|周一任务下方不显示'周x习题本'模块。|无
14,TC-014,用户重新提交周中练习后，习题本数据被新结果覆盖,周中练习-习题本,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,周中练习-习题本|exception,[],False,True,True,True,retained_default,5,2,"[""RULE-089"", ""RULE-092"", ""RULE-113"", ""RULE-118""]",[],[],20,周中练习-习题本|用户重新提交周中练习后，习题本数据被新结果覆盖|习题本统计数据更新为总题数20，正确数18，错误数2；错题详情根据最新错误展示。|新答案
15,TC-015,周末首次查看时，系统根据本周错题本自动生成周末提升任务,周末提升-任务生成,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,周末提升-任务生成|state,[],False,True,True,True,retained_default,9,1,"[""RULE-057"", ""RULE-068"", ""RULE-087"", ""RULE-089"", ""RULE-107"", ""RULE-109"", ""RULE-113""]",[],[],20,周末提升-任务生成|周末首次查看时，系统根据本周错题本自动生成周末提升任务|系统自动调用教研逻辑，根据本周错题本生成周末提升任务，显示薄弱点定位页面，任务状态为'待完成'。|无
16,TC-016,薄弱点定位页面正确展示AI分析结果，知识点按掌握度从低到高排序,周末提升-薄弱点定位,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周末提升-薄弱点定位|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 0, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-004"", ""RULE-057"", ""RULE-089""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,周末提升-薄弱点定位|happy,[],False,False,False,False,,0,0,"[""RULE-004"", ""RULE-057"", ""RULE-089""]",[],[],0,周末提升-薄弱点定位|薄弱点定位页面正确展示ai分析结果，知识点按掌握度从低到高排序|知识点列表展示每个知识点名称、错题数、掌握度（薄弱/一般/熟练），并按掌握度从低到高排序。|无
17,TC-017,AI分析完成且生成知识点后，'下一步'按钮可点击，点击跳转课程推荐页,周末提升-薄弱点定位,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周末提升-薄弱点定位|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-057"", ""RULE-109"", ""RULE-113"", ""RULE-118""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,周末提升-薄弱点定位|happy,[],False,False,False,False,,0,0,"[""RULE-057"", ""RULE-109"", ""RULE-113"", ""RULE-118""]",[],[],20,周末提升-薄弱点定位|ai分析完成且生成知识点后，'下一步'按钮可点击，点击跳转课程推荐页|跳转至课程推荐页面，携带薄弱点数据，步骤进度中'薄弱点定位'标记为已完成。|无
18,TC-018,课程推荐页面根据薄弱点数据生成课程列表，无薄弱点时展示兜底文案,周末提升-课程推荐,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周末提升-课程推荐|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-057"", ""RULE-113""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,周末提升-课程推荐|happy,[],False,False,False,False,,0,0,"[""RULE-057"", ""RULE-113""]",[],[],20,周末提升-课程推荐|课程推荐页面根据薄弱点数据生成课程列表，无薄弱点时展示兜底文案|页面显示'暂⽆薄弱点，⽆法⽣成课程推荐'，'立即开始学习全套课程'按钮置灰。|无
19,TC-019,在线学习页面按推荐顺序播放课程，支持断点续播和课程切换,周末提升-在线学习,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周末提升-在线学习|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 0, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-101"", ""RULE-102""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,周末提升-在线学习|happy,[],False,False,False,False,,0,0,"[""RULE-101"", ""RULE-102""]",[],[],0,周末提升-在线学习|在线学习页面按推荐顺序播放课程，支持断点续播和课程切换|第一个课程保留进度50%，切换后第二个课程从开始播放；返回第一个课程时从50%断点续播。|无
20,TC-020,随堂测评提交后触发OCR识别和AI判分，错题归集至定位学数学错题本,周末提升-随堂测评,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周末提升-随堂测评|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-089"", ""RULE-107"", ""RULE-118""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,周末提升-随堂测评|happy,[],False,False,False,False,,0,0,"[""RULE-089"", ""RULE-107"", ""RULE-118""]",[],[],20,周末提升-随堂测评|随堂测评提交后触发ocr识别和ai判分，错题归集至定位学数学错题本|系统正确识别题目和答案，ai自动判分，判分结果展示在页面；错题归集至'定位学-数学'错题本。|上传一张包含答案的答题纸照片
21,TC-021,随堂测评拍照上传后支持查看答案，需扫码或督导端同意,周末提升-随堂测评,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周末提升-随堂测评|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-090"", ""RULE-107"", ""RULE-118""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,周末提升-随堂测评|happy,[],False,False,False,False,,0,0,"[""RULE-090"", ""RULE-107"", ""RULE-118""]",[],[],20,周末提升-随堂测评|随堂测评拍照上传后支持查看答案，需扫码或督导端同意|系统提示需要扫码或督导端同意后才能查看答案，同意后展示答案、解析和错因（ai生成）。|无
22,TC-022,完成所有课程学习和随堂测评后，'提交全部，查看学习报告'按钮可点击,周末提升-提交报告,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周末提升-提交报告|state"", ""priority"": ""P1"", ""focus_score"": 1, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-087"", ""RULE-118""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,周末提升-提交报告|state,[],False,False,False,False,,0,1,"[""RULE-087"", ""RULE-118""]",[],[],20,周末提升-提交报告|完成所有课程学习和随堂测评后，'提交全部，查看学习报告'按钮可点击|按钮变为可点击状态，点击后'在线学习'步骤标记为已完成，跳转至学习报告页面。|无
