candidate_index,case_id,description,test_module,model_priority_current,selected_by_review_llm,selected_by_review_must_keep,selected_by_review_constraints,selected_by_review_gate,retained_final,dropped_stage,dropped_reason,review_llm_drop_reason_raw,review_llm_drop_reason,review_llm_drop_reason_source,review_llm_drop_reason_evidence,has_positive_evidence,has_coverage_signal,has_high_signal,has_competition_signal,review_constraint_reason,bucket,rule_keys,adds_rule,adds_bucket,high_signal,has_coverage_value,retained_reason,rerank_rank,focus_score,covered_rule_ids,missing_rule_hits,core_rule_hits,coverage_gain_score,signature
11,TC-011,教学周期切换：下周一00:00自动切换到下一教学周，加载新的周中任务，上周数据归档,首页-周期切换,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,首页-周期切换|state,[],False,True,True,True,retained_default,23,1,"[""RULE-065"", ""RULE-087"", ""RULE-092"", ""RULE-101"", ""RULE-109"", ""RULE-111"", ""RULE-113""]",[],[],20,首页-周期切换|教学周期切换：下周一00:00自动切换到下一教学周，加载新的周中任务，上周数据归档|首页自动显示新的教学周（如w2），加载新的周中练习任务（初始状态均为待完成）。通过切换周次可查看w1的归档数据，w1数据仅可查看，不可操作（除非在补做窗口内）。|设置服务器时间到下周一00:00
12,TC-012,连续学习天数计算：某天有任务完成则连续天数+1，次日无任何任务完成则清零,首页-连续学习天数,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""首页-连续学习天数|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-092""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,首页-连续学习天数|happy,[],False,False,False,False,,0,0,"[""RULE-092""]",[],[],-8,首页-连续学习天数|连续学习天数计算：某天有任务完成则连续天数+1，次日无任何任务完成则清零|周一任务完成后连续天数=1；周二结束时无任何任务完成，周三连续天数清零（变为0）；周三任务完成后连续天数=1。|在周一、周三分别完成任务，周二无任务
13,TC-013,周⼀习题本生成：完成周一任务且AI判分后，自动生成“周⼀习题本”模块，显示统计数据与首道错题详情,周⼀习题本-生成,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,周⼀习题本-生成|exception,[],False,True,True,True,retained_default,8,2,"[""RULE-087"", ""RULE-089"", ""RULE-113""]",[],[],20,周⼀习题本-生成|周⼀习题本生成：完成周一任务且ai判分后，自动生成“周⼀习题本”模块，显示统计数据与首道错题详情|模块自动生成，显示：总题数20，正确数19，错误数1；显示首道错题的原题、用户答案、正确答案、知识点标签、解析。|提交包含1道错题的20道题
14,TC-014,周⼀习题本全对场景：完成周一任务且错误数为0时，模块显示鼓励文案，不展示具体错题,周⼀习题本-全对,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,周⼀习题本-全对|exception,[],False,True,True,True,retained_default,15,2,"[""RULE-089"", ""RULE-113""]",[],[],20,周⼀习题本-全对|周⼀习题本全对场景：完成周一任务且错误数为0时，模块显示鼓励文案，不展示具体错题|模块显示“全部正确，太棒了！”等鼓励文案，不展示具体题目详情和统计数据（或仅显示总题数等）。|所有题目回答正确
15,TC-015,周⼀习题本未完成任务时不显示：周一任务状态为待完成时，首页不显示该模块,周⼀习题本-空状态,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周⼀习题本-空状态|state"", ""priority"": ""P2"", ""focus_score"": 1, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-087""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,周⼀习题本-空状态|state,[],False,False,False,False,,0,1,"[""RULE-087""]",[],[],20,周⼀习题本-空状态|周⼀习题本未完成任务时不显示：周一任务状态为待完成时，首页不显示该模块|首页周一任务卡片下方不显示“周⼀习题本”模块。|无
16,TC-016,周⼀习题本重新学习覆盖：用户重新进入该历史周完成周一任务，新结果覆盖原习题本数据,周⼀习题本-重新学习,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,周⼀习题本-重新学习|exception,[],False,True,True,True,retained_default,12,2,"[""RULE-089"", ""RULE-101"", ""RULE-113""]",[],[],20,周⼀习题本-重新学习|周⼀习题本重新学习覆盖：用户重新进入该历史周完成周一任务，新结果覆盖原习题本数据|习题本数据被覆盖更新：显示总题数20，错误数0，变为全对场景。知识图谱和统计数据同步更新。|提交全部正确的答案
17,TC-017,AI薄弱点定位页面加载和分析：基于本周答题数据生成知识点列表，按掌握度从低到高排序,薄弱点定位-数据分析,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""薄弱点定位-数据分析|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-004"", ""RULE-057"", ""RULE-092"", ""RULE-109"", ""RULE-113"", ""RULE-118""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,薄弱点定位-数据分析|happy,[],False,False,False,False,,0,0,"[""RULE-004"", ""RULE-057"", ""RULE-092"", ""RULE-109"", ""RULE-113"", ""RULE-118""]",[],[],20,薄弱点定位-数据分析|ai薄弱点定位页面加载和分析：基于本周答题数据生成知识点列表，按掌握度从低到高排序|页面展示知识点列表，每个知识点包含名称、关联、错题数、掌握度；列表按掌握度从低到高排序（最薄弱排前）。|无（基于本周数据）
18,TC-018,薄弱点定位补做时间规则：上周可在当前周补做期内进行补做，更早历史周仅可查看不可操作,薄弱点定位-补做时间,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""薄弱点定位-补做时间|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-057"", ""RULE-101"", ""RULE-107"", ""RULE-113"", ""RULE-118""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,薄弱点定位-补做时间|happy,[],False,False,False,False,,0,0,"[""RULE-057"", ""RULE-101"", ""RULE-107"", ""RULE-113"", ""RULE-118""]",[],[],20,薄弱点定位-补做时间|薄弱点定位补做时间规则：上周可在当前周补做期内进行补做，更早历史周仅可查看不可操作|w-1周：ai分析正常，下一步按钮可点击（补做期内）。w-2周：下一步按钮不可点击（或行为限制），仅可查看数据，提示不可补做。|在w-1周点击下一步，在w-2周点击下一步
19,TC-019,课程推荐页面无有效薄弱点数据时展示兜底文案，立即开始学习按钮置灰,课程推荐-无数据兜底,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""课程推荐-无数据兜底|state"", ""priority"": ""P2"", ""focus_score"": 1, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-057"", ""RULE-087"", ""RULE-113""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,课程推荐-无数据兜底|state,[],False,False,False,False,,0,1,"[""RULE-057"", ""RULE-087"", ""RULE-113""]",[],[],20,课程推荐-无数据兜底|课程推荐页面无有效薄弱点数据时展示兜底文案，立即开始学习按钮置灰|页面显示“暂无薄弱点，无法生成课程推荐”，「立即开始学习全套课程」按钮置灰不可点击。|无
20,TC-020,课程推荐按推荐顺序跳转在线学习：点击“立即开始学习”后按课程顺序跳转至在线学习页面,课程推荐-跳转在线学习,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""课程推荐-跳转在线学习|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-109"", ""RULE-118""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,课程推荐-跳转在线学习|happy,[],False,False,False,False,,0,0,"[""RULE-109"", ""RULE-118""]",[],[],20,课程推荐-跳转在线学习|课程推荐按推荐顺序跳转在线学习：点击“立即开始学习”后按课程顺序跳转至在线学习页面|跳转至在线学习页面，按课程推荐顺序（课程a→课程b→课程c）加载第一个课程的视频内容。课程推荐步骤标记为已完成。|点击按钮
21,TC-021,在线学习视频支持断点续播：中途退出后重新进入，从上次进度继续播放,在线学习-断点续播,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""在线学习-断点续播|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-113""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,在线学习-断点续播|happy,[],False,False,False,False,,0,0,"[""RULE-113""]",[],[],20,在线学习-断点续播|在线学习视频支持断点续播：中途退出后重新进入，从上次进度继续播放|视频从上次记录的进度（50%）处开始播放，不从头开始。学习进度数据同步至课程推荐页和首页。|无
22,TC-022,随堂测评拍照上传后触发OCR识别和AI判分，展示答题照片并支持重拍,在线学习-随堂测评,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""在线学习-随堂测评|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-089"", ""RULE-107"", ""RULE-118""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,在线学习-随堂测评|happy,[],False,False,False,False,,0,0,"[""RULE-089"", ""RULE-107"", ""RULE-118""]",[],[],20,在线学习-随堂测评|随堂测评拍照上传后触发ocr识别和ai判分，展示答题照片并支持重拍|系统自动识别并判分，展示答题照片、ai生成的答案、解析和错因。支持点击“重拍”重新上传。将错题归集至“定位学-数学”错题本。|拍摄一张手写答题纸照片
23,TC-023,随堂测评完成所有课程和测评后，提交按钮可点击，跳转学习报告页面,在线学习-提交全部,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""在线学习-提交全部|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-118""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,在线学习-提交全部|happy,[],False,False,False,False,,0,0,"[""RULE-118""]",[],[],20,在线学习-提交全部|随堂测评完成所有课程和测评后，提交按钮可点击，跳转学习报告页面|按钮可点击（非置灰），点击后在线学习步骤标记为已完成，跳转至学习报告页面。|点击按钮
24,TC-024,学习报告基于全量数据AI生成，包含答题照片区（最多20张，按上传时间倒序）,学习报告-数据生成,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""学习报告-数据生成|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-113"", ""RULE-118""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,学习报告-数据生成|happy,[],False,False,False,False,,0,0,"[""RULE-113"", ""RULE-118""]",[],[],20,学习报告-数据生成|学习报告基于全量数据ai生成，包含答题照片区（最多20张，按上传时间倒序）|答题照片区显示最近上传的20张照片（按上传时间倒序），每张与对应课程/题目关联；支持点击放大查看；超出20张的不显示。|无
25,TC-025,学习报告“重新学习”按钮重置周末学习流程：点击后跳转至薄弱点定位页面，保留原有数据可重新完成,学习报告-重新学习,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""学习报告-重新学习|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-057"", ""RULE-089"", ""RULE-107"", ""RULE-113"", ""RULE-118""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,学习报告-重新学习|happy,[],False,False,False,False,,0,0,"[""RULE-057"", ""RULE-089"", ""RULE-107"", ""RULE-113"", ""RULE-118""]",[],[],20,学习报告-重新学习|学习报告“重新学习”按钮重置周末学习流程：点击后跳转至薄弱点定位页面，保留原有数据可重新完成|跳转至薄弱点定位页面，原有学习数据（如错题记录）保留；重新完成整个周末流程后，生成新的报告覆盖原报告。|点击重新学习后完成全流程
26,TC-026,知识点掌握度边界值：全部答对时显示'熟练',首页知识点掌握情况,P2,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,首页知识点掌握情况|boundary,[],False,True,True,True,retained_default,2,2,"[""RULE-065"", ""RULE-086"", ""RULE-092"", ""RULE-098""]",[],"[""RULE-098""]",13,首页知识点掌握情况|知识点掌握度边界值：全部答对时显示'熟练'|对应知识点的掌握度显示为'熟练'（掌握度100%）|周一练习全部正确
