candidate_index,case_id,description,test_module,model_priority_current,selected_by_review_llm,selected_by_review_must_keep,selected_by_review_constraints,selected_by_review_gate,retained_final,dropped_stage,dropped_reason,review_llm_drop_reason_raw,review_llm_drop_reason,review_llm_drop_reason_source,review_llm_drop_reason_evidence,has_positive_evidence,has_coverage_signal,has_high_signal,has_competition_signal,review_constraint_reason,bucket,rule_keys,adds_rule,adds_bucket,high_signal,has_coverage_value,retained_reason,rerank_rank,focus_score,covered_rule_ids,missing_rule_hits,core_rule_hits,coverage_gain_score,signature
11,TC-011,周一任务完成后无错题（全对），周一习题本模块显示鼓励文案，不展示具体题目,周一习题本-全对状态,P2,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,周一习题本-全对状态|happy,[],False,True,True,True,retained_default,10,0,"[""RULE-086"", ""RULE-087"", ""RULE-089""]",[],[],20,周一习题本-全对状态|周一任务完成后无错题（全对），周一习题本模块显示鼓励文案，不展示具体题目|模块显示“全部正确，太棒了！”等鼓励文案，不展示题目标题和错题详情。|全部答对
12,TC-012,周一任务未完成时，首页不显示“周一习题本”模块,周一习题本-未完成任务,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,周一习题本-未完成任务|happy,[],False,True,True,True,retained_default,18,0,"[""RULE-086"", ""RULE-087""]",[],[],20,周一习题本-未完成任务|周一任务未完成时，首页不显示“周一习题本”模块|首页没有“周一习题本”模块出现。|无
13,TC-013,用户重新完成历史周的周一任务并提交后，系统的周一习题本数据被最新结果覆盖，相关统计重新计算,周一习题本-重新学习覆盖,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,周一习题本-重新学习覆盖|exception,[],False,True,True,True,retained_default,4,2,"[""RULE-086"", ""RULE-089"", ""RULE-101"", ""RULE-107"", ""RULE-113""]",[],[],20,周一习题本-重新学习覆盖|用户重新完成历史周的周一任务并提交后，系统的周一习题本数据被最新结果覆盖，相关统计重新计算|习题本显示最新数据（正确数18，错误数2，错题详情更新）；原数据被完全覆盖；该周的知识点掌握度根据新数据重新计算。|新结果正确数18，错误数2
14,TC-014,用户首次查看周末界面时，系统根据本周错题本自动生成“周末提升”任务，状态为待完成,周末提升-任务生成,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,周末提升-任务生成|state,[],False,True,True,True,retained_default,15,1,"[""RULE-068"", ""RULE-086"", ""RULE-087"", ""RULE-089"", ""RULE-092"", ""RULE-107""]",[],[],20,周末提升-任务生成|用户首次查看周末界面时，系统根据本周错题本自动生成“周末提升”任务，状态为待完成|系统调用教研逻辑根据本周错题本自动生成提升任务，任务卡片显示为“待完成”状态，内容包含精讲视频和配套练习。|无
15,TC-015,在薄弱点定位页面，系统展示知识点列表，按掌握度从低到高排序，并正确显示名称、错题数、掌握度,薄弱点定位-展示与排序,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,薄弱点定位-展示与排序|happy,[],False,True,True,True,retained_default,23,0,"[""RULE-004"", ""RULE-057"", ""RULE-086"", ""RULE-107"", ""RULE-113""]",[],[],20,薄弱点定位-展示与排序|在薄弱点定位页面，系统展示知识点列表，按掌握度从低到高排序，并正确显示名称、错题数、掌握度|知识点列表展示，每个条目包含知识点名称、知识关联、错题数、掌握度（薄弱/一般/熟练），且按照掌握度从低到高排序。|无
16,TC-016,薄弱点定位页面，当AI分析完成且生成知识点列表时，“下一步”按钮可点击，点击后跳转课程推荐页并携带数据,薄弱点定位-下一步跳转,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,薄弱点定位-下一步跳转|happy,[],False,True,True,True,retained_default,22,0,"[""RULE-057"", ""RULE-086"", ""RULE-107"", ""RULE-109"", ""RULE-113"", ""RULE-118""]",[],[],20,薄弱点定位-下一步跳转|薄弱点定位页面，当ai分析完成且生成知识点列表时，“下一步”按钮可点击，点击后跳转课程推荐页并携带数据|跳转至课程推荐页面，该页面展示针对当前薄弱点的推荐课程列表，且薄弱点定位步骤标记为已完成。|无
17,TC-017,在薄弱点定位页面点击返回按钮，跳转回首页工作台，不修改任务状态,薄弱点定位-返回,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,薄弱点定位-返回|state,[],False,True,True,True,retained_default,6,1,"[""RULE-057"", ""RULE-086"", ""RULE-087"", ""RULE-107""]",[],[],20,薄弱点定位-返回|在薄弱点定位页面点击返回按钮，跳转回首页工作台，不修改任务状态|返回首页工作台，薄弱点定位任务状态仍为“未完成”或保持原状态不变。|无
18,TC-018,用户已完成本页薄弱点分析后，补做周中习题产生新错题，手动刷新页面，AI对薄弱点做增量更新，新增知识点追加，原有数据不覆盖,薄弱点定位-增量更新,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_redundant,coverage_redundant,coverage_redundant,llm,"{""bucket"": ""薄弱点定位-增量更新|state"", ""priority"": ""P2"", ""focus_score"": 1, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-057"", ""RULE-086"", ""RULE-087"", ""RULE-107"", ""RULE-113"", ""RULE-118""], ""reuse_risk_hit"": false, ""reason_from"": ""llm""}",True,True,True,False,,薄弱点定位-增量更新|state,[],False,False,False,False,,0,1,"[""RULE-057"", ""RULE-086"", ""RULE-087"", ""RULE-107"", ""RULE-113"", ""RULE-118""]",[],[],20,薄弱点定位-增量更新|用户已完成本页薄弱点分析后，补做周中习题产生新错题，手动刷新页面，ai对薄弱点做增量更新，新增知识点追加，原有数据不覆盖|知识点列表新增“分数除法”条目，原有知识点数据不变，数量增加；步骤完成状态仍为已完成，不回退。|新产生一个薄弱知识点“分数除法”
19,TC-019,课程推荐页面无有效薄弱点数据时，显示“暂无薄弱点，无法生成课程推荐”，立即开始学习按钮置灰,课程推荐-无数据兜底,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_redundant,coverage_redundant,coverage_redundant,llm,"{""bucket"": ""课程推荐-无数据兜底|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-057"", ""RULE-086"", ""RULE-089"", ""RULE-107"", ""RULE-113""], ""reuse_risk_hit"": false, ""reason_from"": ""llm""}",True,True,True,False,,课程推荐-无数据兜底|happy,[],False,False,False,False,,0,0,"[""RULE-057"", ""RULE-086"", ""RULE-089"", ""RULE-107"", ""RULE-113""]",[],[],20,课程推荐-无数据兜底|课程推荐页面无有效薄弱点数据时，显示“暂无薄弱点，无法生成课程推荐”，立即开始学习按钮置灰|页面显示“暂无薄弱点，无法生成课程推荐”，且“立即开始学习全套课程”按钮置灰不可点击。|无
20,TC-020,课程推荐页面点击“立即开始学习全套课程”，跳转至在线学习页面，按推荐顺序加载课程，并标记课程推荐步骤为已完成,课程推荐-立即开始学习,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_redundant,coverage_redundant,coverage_redundant,llm,"{""bucket"": ""课程推荐-立即开始学习|state"", ""priority"": ""P1"", ""focus_score"": 1, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-086"", ""RULE-087"", ""RULE-107"", ""RULE-109"", ""RULE-118""], ""reuse_risk_hit"": false, ""reason_from"": ""llm""}",True,True,True,False,,课程推荐-立即开始学习|state,[],False,False,False,False,,0,1,"[""RULE-086"", ""RULE-087"", ""RULE-107"", ""RULE-109"", ""RULE-118""]",[],[],20,课程推荐-立即开始学习|课程推荐页面点击“立即开始学习全套课程”，跳转至在线学习页面，按推荐顺序加载课程，并标记课程推荐步骤为已完成|跳转至在线学习页面，自动按推荐顺序播放第一个课程视频；返回课程推荐页面时，该步骤状态显示为已完成，进度条更新。|无
21,TC-021,在线学习页面支持断点续播，中断后重新进入从上次学习进度继续,在线学习-断点续播,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_redundant,coverage_redundant,coverage_redundant,llm,"{""bucket"": ""在线学习-断点续播|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-086"", ""RULE-107""], ""reuse_risk_hit"": false, ""reason_from"": ""llm""}",True,True,True,False,,在线学习-断点续播|happy,[],False,False,False,False,,0,0,"[""RULE-086"", ""RULE-107""]",[],[],-8,在线学习-断点续播|在线学习页面支持断点续播，中断后重新进入从上次学习进度继续|视频从上次中断的位置继续播放，学习进度保留。|无
22,TC-022,随堂测评模块支持线下作答流程：打印题目→手写→拍照上传，上传后显示答题照片，可重拍，触发OCR+AI判分,随堂测评-拍照上传,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,随堂测评-拍照上传|happy,[],False,True,True,True,retained_default,24,0,"[""RULE-086"", ""RULE-107"", ""RULE-118""]",[],[],20,随堂测评-拍照上传|随堂测评模块支持线下作答流程：打印题目→手写→拍照上传，上传后显示答题照片，可重拍，触发ocr+ai判分|上传后页面显示所拍照片；点击重拍可重新拍摄并替换原照片；系统触发ocr识别和ai判分，后续显示判分结果。|拍照上传一张清晰的答题纸图片
23,TC-023,“提交全部，查看学习报告”按钮可点击条件：全套课程视频学习完成且所有随堂测评提交且判分完成；点击后跳转学习报告页,在线学习-提交全部查看报告,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_redundant,coverage_redundant,coverage_redundant,llm,"{""bucket"": ""在线学习-提交全部查看报告|state"", ""priority"": ""P1"", ""focus_score"": 1, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-086"", ""RULE-087"", ""RULE-107"", ""RULE-118""], ""reuse_risk_hit"": false, ""reason_from"": ""llm""}",True,True,True,False,,在线学习-提交全部查看报告|state,[],False,False,False,False,,0,1,"[""RULE-086"", ""RULE-087"", ""RULE-107"", ""RULE-118""]",[],[],20,在线学习-提交全部查看报告|“提交全部，查看学习报告”按钮可点击条件：全套课程视频学习完成且所有随堂测评提交且判分完成；点击后跳转学习报告页|按钮可点击，点击后标记本步骤（在线学习）为已完成，跳转至学习报告页面。|无
24,TC-024,学习报告页面基于视频学习、随堂测评、知识点关联全量数据自动生成，包含知识图谱、答题照片区、能力模型评分、AI学习建议等子模块,学习报告-生成与展示,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告-生成与展示|happy,[],False,True,True,True,retained_default,20,0,"[""RULE-086"", ""RULE-107"", ""RULE-113""]",[],[],20,学习报告-生成与展示|学习报告页面基于视频学习、随堂测评、知识点关联全量数据自动生成，包含知识图谱、答题照片区、能力模型评分、ai学习建议等子模块|报告页面正确显示知识掌握图谱（若有）、答题照片区（最多最近20张）、能力模型评分、学习数据汇总（已学课程数、答题总数、正确率等）、学习进步对比、ai分阶段学习建议等内容。|无
25,TC-025,学习报告页面点击“返回首页”，跳转回首页工作台，并标记当前周周末提升任务为“已完成”,学习报告-返回首页,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告-返回首页|state,[],False,True,True,True,retained_default,5,1,"[""RULE-086"", ""RULE-087"", ""RULE-107"", ""RULE-113"", ""RULE-118""]",[],[],20,学习报告-返回首页|学习报告页面点击“返回首页”，跳转回首页工作台，并标记当前周周末提升任务为“已完成”|跳转至首页工作台，首页中当前周的周末提升任务卡片显示为“已完成”状态，且统计数据更新（如有）。|无
26,TC-026,首页连续学习天数计算：当天有任务完成且前一天也有完成时，连续天数累加,首页-连续学习天数,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,首页-连续学习天数|happy,[],False,True,True,True,retained_default,25,0,"[""RULE-086"", ""RULE-092"", ""RULE-107"", ""RULE-118""]",[],[],20,首页-连续学习天数|首页连续学习天数计算：当天有任务完成且前一天也有完成时，连续天数累加|连续学习天数显示为n+1，且数字正确|当天完成任务提交并获得ai判分完成
27,TC-027,首页连续学习天数计算：当天无任何任务完成时，次日本指标清零,首页-连续学习天数,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,首页-连续学习天数|happy,[],False,False,True,True,retained_due_to_coverage_value,28,0,"[""RULE-086""]",[],[],-8,首页-连续学习天数|首页连续学习天数计算：当天无任何任务完成时，次日本指标清零|连续学习天数显示为0|无操作
