candidate_index,case_id,description,test_module,model_priority_current,selected_by_review_llm,selected_by_review_must_keep,selected_by_review_constraints,selected_by_review_gate,retained_final,dropped_stage,dropped_reason,review_llm_drop_reason_raw,review_llm_drop_reason,review_llm_drop_reason_source,review_llm_drop_reason_evidence,has_positive_evidence,has_coverage_signal,has_high_signal,has_competition_signal,review_constraint_reason,bucket,rule_keys,adds_rule,adds_bucket,high_signal,has_coverage_value,retained_reason,rerank_rank,focus_score,covered_rule_ids,missing_rule_hits,core_rule_hits,coverage_gain_score,signature
14,TC-014,课程推荐页面无有效薄弱点数据时（或课程列表为空）展示兜底文案，【立即开始学习】按钮置灰,课程推荐-无数据兜底,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""课程推荐-无数据兜底|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-057"", ""RULE-113""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,课程推荐-无数据兜底|happy,[],False,False,False,False,,0,0,"[""RULE-057"", ""RULE-113""]",[],[],20,课程推荐-无数据兜底|课程推荐页面无有效薄弱点数据时（或课程列表为空）展示兜底文案，【立即开始学习】按钮置灰|页面显示“暂⽆薄弱点，⽆法⽣成课程推荐”；【立即开始学习全套课程】按钮置灰不可点击|无
15,TC-015,【立即开始学习全套课程】按钮点击后，按推荐顺序跳转到在线学习页面，并依次加载课程视频,课程推荐-跳转在线学习,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,课程推荐-跳转在线学习|happy,[],False,True,True,True,retained_default,16,0,"[""RULE-057"", ""RULE-109"", ""RULE-118""]",[],[],20,课程推荐-跳转在线学习|【立即开始学习全套课程】按钮点击后，按推荐顺序跳转到在线学习页面，并依次加载课程视频|跳转到第三步在线学习页面，加载第一个推荐课程的视频；第二步课程推荐标记为已完成；进度条更新|无
16,TC-016,在线学习页面视频支持断点续播，切换‘上⼀课’/‘下⼀课’时保留当前课程学习进度,在线学习-视频播放与切换,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,在线学习-视频播放与切换|happy,[],False,True,True,True,retained_default,17,0,"[""RULE-101""]",[],[],0,在线学习-视频播放与切换|在线学习页面视频支持断点续播，切换‘上⼀课’/‘下⼀课’时保留当前课程学习进度|回到第一个课程后，视频从50%处继续播放，进度保留；第二个课程从头开始；切换过程中不丢失已保存的学习进度|无
17,TC-017,随堂测评模块支持打印题目，拍照上传答题纸后触发OCR和AI判分，判分结果正确归集错题至定位学-数学错题本,随堂测评-核心流程,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,随堂测评-核心流程|exception,[],False,True,True,True,retained_default,5,2,"[""RULE-089"", ""RULE-107"", ""RULE-109""]",[],[],-8,随堂测评-核心流程|随堂测评模块支持打印题目，拍照上传答题纸后触发ocr和ai判分，判分结果正确归集错题至定位学-数学错题本|打印任务正确分类为【定位学】；上传后展示答题照片，支持重拍；ai正确识别答案并判分，结果页显示答案、解析、错因；错题归集至定位学-数学错题本；对应知识点掌握度实时更新|拍照上传含正确和错误的答题纸图片
18,TC-018,所有课程视频学习完成且所有随堂测评提交判分完成后，【提交全部，查看学习报告】按钮变为可点击，点击后跳转到学习报告页,在线学习-步骤完成触发跳转,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,在线学习-步骤完成触发跳转|state,[],False,True,True,True,retained_default,11,1,"[""RULE-087"", ""RULE-118""]",[],[],20,在线学习-步骤完成触发跳转|所有课程视频学习完成且所有随堂测评提交判分完成后，【提交全部，查看学习报告】按钮变为可点击，点击后跳转到学习报告页|完成全部后按钮变为可点击；点击后标记第三步已完成，跳转到学习报告页；进度条更新|无
19,TC-019,学习报告页面基于本周全量学习数据生成，展示答题照片区（最近20张）、能力模型评分、数据汇总、AI下一步学习规划建议,学习报告-内容展示,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告-内容展示|happy,[],False,True,True,True,retained_default,15,0,"[""RULE-113"", ""RULE-118""]",[],[],20,学习报告-内容展示|学习报告页面基于本周全量学习数据生成，展示答题照片区（最近20张）、能力模型评分、数据汇总、ai下一步学习规划建议|答题照片区显示按上传时间倒序的最近20张照片，不足20张按实显示；支持点击放大；能力模型评分各维度得分率正确；数据汇总包含课程数、答题总数、正确率等；ai建议分阶段展示；图谱条目可跳转|无
20,TC-020,学习报告生成后，点击【返回首页】按钮跳转回首页并标记周末提升任务为已完成,学习报告-返回首页,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告-返回首页|state,[],False,True,True,True,retained_default,6,1,"[""RULE-087"", ""RULE-107"", ""RULE-118""]",[],[],20,学习报告-返回首页|学习报告生成后，点击【返回首页】按钮跳转回首页并标记周末提升任务为已完成|跳转回首页工作台；该周周末提升任务状态标记为已完成；首页统计（如连续学习天数）同步更新|无
21,TC-021,付费状态校验接口超时或返回错误时，系统应给出明确错误提示并阻止进入学习流程,首页-付费校验,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""首页-付费校验|exception"", ""priority"": ""P2"", ""focus_score"": 3, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-001"", ""RULE-003"", ""RULE-004"", ""RULE-058"", ""RULE-083"", ""RULE-085"", ""RULE-086"", ""RULE-087"", ""RULE-088"", ""RULE-092"", ""RULE-107""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,首页-付费校验|exception,[],False,False,True,False,,0,3,"[""RULE-001"", ""RULE-003"", ""RULE-004"", ""RULE-058"", ""RULE-083"", ""RULE-085"", ""RULE-086"", ""RULE-087"", ""RULE-088"", ""RULE-092"", ""RULE-107""]",[],[],20,首页-付费校验|付费状态校验接口超时或返回错误时，系统应给出明确错误提示并阻止进入学习流程|系统不跳转至学习页面，且应显示明确的网络异常或系统繁忙提示（具体文案需确认），阻止用户继续操作|模拟api超时或服务器错误
22,TC-022,未付费用户通过直接URL访问学习页面时，系统应校验付费状态并弹出付费提示拦截,首页-付费校验,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""首页-付费校验|state"", ""priority"": ""P2"", ""focus_score"": 1, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-001"", ""RULE-003"", ""RULE-004"", ""RULE-058"", ""RULE-083"", ""RULE-085"", ""RULE-086"", ""RULE-087"", ""RULE-088"", ""RULE-092"", ""RULE-107""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,首页-付费校验|state,[],False,False,False,False,,0,1,"[""RULE-001"", ""RULE-003"", ""RULE-004"", ""RULE-058"", ""RULE-083"", ""RULE-085"", ""RULE-086"", ""RULE-087"", ""RULE-088"", ""RULE-092"", ""RULE-107""]",[],[],20,首页-付费校验|未付费用户通过直接url访问学习页面时，系统应校验付费状态并弹出付费提示拦截|系统应拦截访问，重定向至首页或弹出付费提示弹窗，文案同tc-001，不允许未付费用户直接访问学习内容|直接访问目标学习页面url（如 /study/weekly-task/...）
23,TC-023,付费用户点击首页任何学习入口时，正常进入学习流程，不弹出付费提示弹窗,首页-付费校验,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""首页-付费校验|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 28, ""selected_case_ids"": [""TC-001""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [""RULE-098""], ""unique_coverage_hits"": [""RULE-001"", ""RULE-003"", ""RULE-004"", ""RULE-058"", ""RULE-083"", ""RULE-085"", ""RULE-086"", ""RULE-087"", ""RULE-089"", ""RULE-092"", ""RULE-096"", ""RULE-098"", ""RULE-100"", ""RULE-107"", ""RULE-118""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,首页-付费校验|happy,[],False,False,False,True,,0,0,"[""RULE-001"", ""RULE-003"", ""RULE-004"", ""RULE-058"", ""RULE-083"", ""RULE-085"", ""RULE-086"", ""RULE-087"", ""RULE-089"", ""RULE-092"", ""RULE-096"", ""RULE-098"", ""RULE-100"", ""RULE-107"", ""RULE-118""]",[],"[""RULE-098""]",28,首页-付费校验|付费用户点击首页任何学习入口时，正常进入学习流程，不弹出付费提示弹窗|每个学习入口点击后均直接跳转到对应学习页面，不显示任何付费提示弹窗，不影响正常操作|无特殊输入
24,TC-024,未付费用户首次进入系统（无默认教材年级），点击学习入口时优先弹出付费提示，不触发教材年级选择弹窗,首页-付费校验,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""首页-付费校验|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 28, ""selected_case_ids"": [""TC-001""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [""RULE-098""], ""unique_coverage_hits"": [""RULE-001"", ""RULE-003"", ""RULE-004"", ""RULE-035"", ""RULE-058"", ""RULE-083"", ""RULE-085"", ""RULE-086"", ""RULE-087"", ""RULE-088"", ""RULE-089"", ""RULE-090"", ""RULE-091"", ""RULE-092"", ""RULE-093"", ""RULE-094"", ""RULE-098"", ""RULE-107""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,首页-付费校验|happy,[],False,False,False,True,,0,0,"[""RULE-001"", ""RULE-003"", ""RULE-004"", ""RULE-035"", ""RULE-058"", ""RULE-083"", ""RULE-085"", ""RULE-086"", ""RULE-087"", ""RULE-088"", ""RULE-089"", ""RULE-090"", ""RULE-091"", ""RULE-092"", ""RULE-093"", ""RULE-094"", ""RULE-098"", ""RULE-107""]",[],"[""RULE-098""]",28,首页-付费校验|未付费用户首次进入系统（无默认教材年级），点击学习入口时优先弹出付费提示，不触发教材年级选择弹窗|弹出付费提示弹窗，文案包含“开启完整学习体验。购买后即可解锁全部周中练习、周末提升和错题解析功能，开启你的定制化进步之路。”；不弹出教材年级选择弹窗，用户无法继续进入学习流程|无特殊输入
