candidate_index,case_id,description,test_module,model_priority_current,selected_by_review_llm,selected_by_review_must_keep,selected_by_review_constraints,selected_by_review_gate,retained_final,dropped_stage,dropped_reason,review_llm_drop_reason_raw,review_llm_drop_reason,review_llm_drop_reason_source,review_llm_drop_reason_evidence,has_positive_evidence,has_coverage_signal,has_high_signal,has_competition_signal,review_constraint_reason,bucket,rule_keys,adds_rule,adds_bucket,high_signal,has_coverage_value,retained_reason,rerank_rank,focus_score,covered_rule_ids,missing_rule_hits,core_rule_hits,coverage_gain_score,signature
11,TC-011,我的错题：AI判分后按日期归档，服务周末任务,错题归档,P2,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""错题归档|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-021""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,错题归档|happy,[],False,False,False,False,,0,0,"[""RULE-021""]",[],[],-8,错题归档|我的错题：ai判分后按日期归档，服务周末任务|错题按日期倒序排列，每个错题显示原始题目、答案、日期；本周错题将作为周末课程包的输入|无
12,TC-012,知识点掌握度：按本周答题情况计算，分三个等级,知识点掌握度,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""知识点掌握度|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-022""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,知识点掌握度|happy,[],False,False,False,False,,0,0,"[""RULE-022""]",[],[],-8,知识点掌握度|知识点掌握度：按本周答题情况计算，分三个等级|该知识点标记为'薄弱'（根据阈值，系统默认：<60%薄弱，60%-85%一般，>85%熟练）|答题正确率40%
13,TC-013,周一习题本：当日任务完成后自动生成，无/全对/有错题三态,周一习题本,P1,True,True,False,True,True,retained,retained,,,,{},False,False,False,False,,周一习题本|state,[],False,True,True,True,retained_default,4,1,"[""RULE-023""]",[],[],-8,周一习题本|周一习题本：当日任务完成后自动生成，无/全对/有错题三态|周一习题本自动生成，状态为'有错题'；若刷题全对，则为'全对'；若今日未完成任务，则为'无'|提交后有错题
14,TC-014,薄弱点列表实时更新（当前周），历史周仅补做时更新,AI定位与推荐,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""ai定位与推荐|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 0, ""selected_case_ids"": [""TC-045""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": true, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-004"", ""RULE-024"", ""RULE-026"", ""RULE-046""], ""reuse_risk_hit"": false}",True,True,True,True,dropped_by_target_max,ai定位与推荐|happy,[],False,False,False,False,,0,0,"[""RULE-004"", ""RULE-024"", ""RULE-026"", ""RULE-046""]",[],[],0,ai定位与推荐|薄弱点列表实时更新（当前周），历史周仅补做时更新|薄弱点列表中'乘法交换律'出现，错题数增加，掌握度更新；历史（非补做周）的薄弱点列表不变|新错题涉及知识点'乘法交换律'
15,TC-015,周末课程推荐基于全量答题数据（非仅错题）生成，支持增量更新,周末课程推荐,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,周末课程推荐|exception,[],False,True,True,True,retained_default,11,2,"[""RULE-027""]",[],[],20,周末课程推荐|周末课程推荐基于全量答题数据（非仅错题）生成，支持增量更新|推荐课程列表更新，新增或调整课程排序；推荐依据包含全部答题数据（正确和错误），非仅错题|新增3道答题
16,TC-016,在线学习断点续播：退出后再次进入周末课程，从上次进度继续,周末学习与测评（在线）,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周末学习与测评（在线）|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-028""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,周末学习与测评（在线）|happy,[],False,False,False,False,,0,0,"[""RULE-028""]",[],[],-8,周末学习与测评（在线）|在线学习断点续播：退出后再次进入周末课程，从上次进度继续|课程从上次进度50%处继续播放；课程推荐页和首页的进度同步显示为50%|无
17,TC-017,随堂测评完整流程：打印题→手写→拍照上传→OCR+AI判分→错题归入'定位学-数学',随堂测评,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,随堂测评|exception,[],False,True,True,True,retained_default,16,2,"[""RULE-030""]",[],[],-8,随堂测评|随堂测评完整流程：打印题→手写→拍照上传→ocr+ai判分→错题归入'定位学-数学'|ocr成功识别所有答案；ai判分后显示正确/错误数量；错误题目自动归入'定位学-数学'错题本；页面显示判分报告|上传一张包含10道题的手写答案照片
18,TC-018,学习报告：补做后全量覆盖更新，答题照片区最多20张,学习报告页,P1,True,True,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告页|happy,[],False,True,True,True,retained_default,6,0,"[""RULE-032"", ""RULE-033""]",[],[],20,学习报告页|学习报告：补做后全量覆盖更新，答题照片区最多20张|学习报告完全基于最新数据（补做后）重新生成，旧数据被覆盖；照片区显示补做新增的答题照片（总计不超过20张）|补做后新增答题照片
19,TC-019,重新学习：当前周/上周补做期内可重置，超出范围不可重置,学习报告操作,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告操作|state,[],False,False,True,True,retained_due_to_coverage_value,28,1,"[""RULE-035"", ""RULE-049""]",[],[],-8,学习报告操作|重新学习：当前周/上周补做期内可重置，超出范围不可重置|第4周所有任务重置为'待完成'，错题、掌握度等数据重置；用户可重新完成；若选择第3周（超出补做期）则按钮不可点击|无
20,TC-020,返回首页将当前周周末任务标记为已完成,学习报告操作,P1,True,True,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告操作|state,[],False,True,True,True,retained_default,2,1,"[""RULE-016"", ""RULE-049""]",[],[],20,学习报告操作|返回首页将当前周周末任务标记为已完成|当前周的周末任务（包括课程学习、测评等）自动标记为'已完成'；首页周末卡片显示已完成|无
21,TC-021,错题本去重：同一错题多次提交，仅保留一条,错题本与去重,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,错题本与去重|exception,[],False,True,True,True,retained_default,15,2,"[""RULE-039""]",[],[],-8,错题本与去重|错题本去重：同一错题多次提交，仅保留一条|错题本中该题记录不新增，仍然只有一条；错误次数可能累加（需确认规则，但严格去重确保不重复显示）|相同题目，相同错误答案
22,TC-022,督导端智能课堂：点击'申请拍照判题'，提交后走拍照判题流程,督导端智能课堂,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""督导端智能课堂|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 13, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [""RULE-017""], ""unique_coverage_hits"": [""RULE-004"", ""RULE-017"", ""RULE-030"", ""RULE-042"", ""RULE-045"", ""RULE-046"", ""RULE-047"", ""RULE-048"", ""RULE-049""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,督导端智能课堂|happy,[],False,False,False,True,,0,0,"[""RULE-004"", ""RULE-017"", ""RULE-030"", ""RULE-042"", ""RULE-045"", ""RULE-046"", ""RULE-047"", ""RULE-048"", ""RULE-049""]",[],"[""RULE-017""]",13,督导端智能课堂|督导端智能课堂：点击'申请拍照判题'，提交后走拍照判题流程|系统返回判题结果（批改对错），督导可预览修改；点击'完成判卷'后，将错题加入学生错题本（单题错题集），但不触发错题推荐|上传一张手写题照片
23,TC-023,学习报表模板切换：标准化章名模板与定位学模板互切，数据正确对应,新增数据模板（学习报表）,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,新增数据模板（学习报表）|state,[],False,True,True,True,retained_default,22,1,"[""RULE-050""]",[],[],20,新增数据模板（学习报表）|学习报表模板切换：标准化章名模板与定位学模板互切，数据正确对应|切换后报表显示标准化课程名称（如'章节名'）、模块（复习/学&练等）、完成状态（按学习机对勾）；再切回定位学模板，恢复显示定位学特有内容|模板标识
24,TC-024,网络异常时加载数据重试：提示保留已加载数据,异常与边界,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,异常与边界|exception,[],False,True,True,True,retained_default,13,2,"[""RULE-049"", ""RULE-058"", ""RULE-059""]",[],[],20,异常与边界|网络异常时加载数据重试：提示保留已加载数据|页面显示'网络连接异常，请检查网络后重试'，保留已加载的历史数据（上周任务列表仍然可见），但不可进行新操作；提供'重试'按钮，点击后重新请求|无
25,TC-025,无薄弱点/无学习数据时，相关按钮置灰与兜底文案,异常与边界,P2,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""异常与边界|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-004"", ""RULE-022"", ""RULE-049"", ""RULE-058"", ""RULE-060""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,异常与边界|happy,[],False,False,False,False,,0,0,"[""RULE-004"", ""RULE-022"", ""RULE-049"", ""RULE-058"", ""RULE-060""]",[],[],20,异常与边界|无薄弱点/无学习数据时，相关按钮置灰与兜底文案|薄弱点列表页显示兜底文案'暂无薄弱点，继续保持'；相关推荐按钮置灰不可点击；周末课程推荐显示'暂无推荐，请先完成周中任务'或类似文案|无学习数据
26,TC-026,跨模块联动：首页工单台任务状态同步定位学完成状态,跨模块联动,P1,True,True,False,True,True,retained,retained,,,,{},False,False,False,False,,跨模块联动|state,[],False,False,True,True,retained_default,25,1,"[""RULE-016"", ""RULE-062""]",[],[],20,跨模块联动|跨模块联动：首页工单台任务状态同步定位学完成状态|首页工单台的定位学任务状态同步为'已完成'，统计数字更新；未完成时为'待完成'|无
27,TC-027,拍照判题错题归集支持跨模块跳转至错题本,错题本与去重,P2,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""错题本与去重|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-039"", ""RULE-040""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,错题本与去重|happy,[],False,False,False,False,,0,0,"[""RULE-039"", ""RULE-040""]",[],[],-8,错题本与去重|拍照判题错题归集支持跨模块跳转至错题本|系统跳转至错题本中该错题的详细页面，可查看原题、答案、知识点标签等|错题id
28,TC-028,历史数据保留周期与首页一致（如首页保留1年，定位学历史周数据也保留1年）,数据保留,P2,True,False,False,False,False,review_selector,drop_outside_target_window,,low_value,deterministic_backfill,"{""bucket"": ""数据保留|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 0, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": false, ""has_coverage_signal"": false, ""has_high_signal"": false, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [], ""reuse_risk_hit"": false}",False,False,False,False,dropped_by_target_max,数据保留|happy,[],False,False,False,False,,0,0,[],[],[],0,数据保留|历史数据保留周期与首页一致（如首页保留1年，定位学历史周数据也保留1年）|该周数据无法加载或显示'已超出数据保留周期'；若首页保留周期为1年，则1年前的周数据应被清除或不可见|周标识：2023-01-01所在周
