candidate_index,case_id,description,test_module,model_priority_current,selected_by_review_llm,selected_by_review_must_keep,selected_by_review_constraints,selected_by_review_gate,retained_final,dropped_stage,dropped_reason,review_llm_drop_reason_raw,review_llm_drop_reason,review_llm_drop_reason_source,review_llm_drop_reason_evidence,has_positive_evidence,has_coverage_signal,has_high_signal,has_competition_signal,review_constraint_reason,bucket,rule_keys,adds_rule,adds_bucket,high_signal,has_coverage_value,retained_reason,rerank_rank,focus_score,covered_rule_ids,missing_rule_hits,core_rule_hits,coverage_gain_score,signature
11,TC-011,随堂测评提交全部后生成报告，操作包括上/下一课,周末测评,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,周末测评|happy,[],False,True,True,True,retained_default,3,0,"[""RULE-031""]",[],"[""RULE-031""]",13,周末测评|随堂测评提交全部后生成报告，操作包括上/下一课|提交后自动生成学习报告；支持上/下一课切换查看不同课的测评结果|无
12,TC-012,学习报告页：基于学习与测评数据自动生成，补做后全量覆盖更新,学习报告,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告|happy,[],False,True,True,True,retained_default,16,0,"[""RULE-032"", ""RULE-033""]",[],[],20,学习报告|学习报告页：基于学习与测评数据自动生成，补做后全量覆盖更新|报告自动重新生成，原有数据被全量覆盖更新，反映最新学习数据|补做内容
13,TC-013,分享操作：微信好友/朋友圈分享，家长仅读；重新学习仅在当前周/上周补做期内可重置,学习报告,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""学习报告|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [""TC-012""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": true, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-035"", ""RULE-049""], ""reuse_risk_hit"": false}",True,True,True,True,dropped_by_target_max,学习报告|happy,[],False,False,False,False,,0,0,"[""RULE-035"", ""RULE-049""]",[],[],-8,学习报告|分享操作：微信好友/朋友圈分享，家长仅读；重新学习仅在当前周/上周补做期内可重置|分享成功；家长端仅可查看报告，无法编辑或操作；重新学习后该周任务重置为待完成，之前数据保留但可重做|无
14,TC-014,返回首页操作：将当前周周末任务标记为已完成,学习报告,P1,True,True,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告|state,[],False,True,True,True,retained_default,6,1,"[""RULE-049""]",[],[],-8,学习报告|返回首页操作：将当前周周末任务标记为已完成|页面跳转至首页，且第3周周末任务状态更新为'已完成'|无
15,TC-015,周一习题本：当日任务完成后自动生成，覆盖重学后更新；状态三态：无/全对/有错题,周一习题本,P1,True,True,False,True,True,retained,retained,,,,{},False,False,False,False,,周一习题本|state,[],False,True,True,True,retained_default,5,1,"[""RULE-023""]",[],[],-8,周一习题本|周一习题本：当日任务完成后自动生成，覆盖重学后更新；状态三态：无/全对/有错题|任务完成后自动生成周一习题本，状态为'有错题'（若有错）或'全对'；重学后习题本更新，状态相应变化；若当日无任务则显示'无'|答题数据（全对/有错题/未完成）
16,TC-016,错题本去重：同一道题多次做错，错题本中只保留一条记录,错题本,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,fallback_unspecified,deterministic_backfill,"{""bucket"": ""错题本|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 0, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": false, ""has_coverage_signal"": false, ""has_high_signal"": false, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [], ""reuse_risk_hit"": false}",False,False,False,False,dropped_by_target_max,错题本|happy,[],False,False,False,False,,0,0,[],[],[],0,错题本|错题本去重：同一道题多次做错，错题本中只保留一条记录|错题本中该题只出现一次，去重规则生效（同首页）|无
17,TC-017,薄弱点列表实时更新：按知识点名称、关联、错题数、掌握度排序，历史周仅补做时更新,AI定位,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""ai定位|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-026""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,ai定位|happy,[],False,False,False,False,,0,0,"[""RULE-026""]",[],[],-8,ai定位|薄弱点列表实时更新：按知识点名称、关联、错题数、掌握度排序，历史周仅补做时更新|第3周薄弱点实时更新（排序、掌握度变化）；第2周在补做后更新，未补做时保持历史快照|答题行为
18,TC-018,周末课程推荐：基于本周全量答题数据生成，支持增量更新与计划追加,AI推荐,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,ai推荐|happy,[],False,True,True,True,retained_default,14,0,"[""RULE-027"", ""RULE-046""]",[],[],20,ai推荐|周末课程推荐：基于本周全量答题数据生成，支持增量更新与计划追加|推荐列表根据全量数据增量更新，可能新增或调整推荐课程，支持追加到学习计划|新增答题数据
19,TC-019,连续学习天数：最近一连串完成+1，中断清零,学习数据,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""学习数据|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-020""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,学习数据|happy,[],False,False,False,False,,0,0,"[""RULE-020""]",[],[],-8,学习数据|连续学习天数：最近一连串完成+1，中断清零|连续完成第三天时天数变为3；中断一天后重新开始，天数重置为1|连续/中断行为
20,TC-020,知识点掌握度：按本周答题情况计算，分薄弱/一般/熟练，实时更新,学习数据,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""学习数据|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-022""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,学习数据|happy,[],False,False,False,False,,0,0,"[""RULE-022""]",[],[],-8,学习数据|知识点掌握度：按本周答题情况计算，分薄弱/一般/熟练，实时更新|掌握度根据本周答题正确率动态计算，可能从'薄弱'变为'一般'或'熟练'|答题正确率
21,TC-021,督导端智能课堂：小学数学定位学第N周周六/周日，切片：周中刷题，按钮：申请拍照判题,督导端,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""督导端|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [""TC-030""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": true, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-042"", ""RULE-046"", ""RULE-047"", ""RULE-048"", ""RULE-049""], ""reuse_risk_hit"": false}",True,True,True,True,dropped_by_target_max,督导端|happy,[],False,False,False,False,,0,0,"[""RULE-042"", ""RULE-046"", ""RULE-047"", ""RULE-048"", ""RULE-049""]",[],[],-8,督导端|督导端智能课堂：小学数学定位学第n周周六/周日，切片：周中刷题，按钮：申请拍照判题|页面正确显示周次和星期；切片内容为周中刷题；点击按钮后触发拍照判题申请流程|无
22,TC-022,数据模板切换：课程名称可在标准化章名与定位学之间切换，学习量/完成状态/时长/正确率等字段对应变化,学习报表,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报表|state,[],False,True,True,True,retained_default,11,1,"[""RULE-050"", ""RULE-054""]",[],[],20,学习报表|数据模板切换：课程名称可在标准化章名与定位学之间切换，学习量/完成状态/时长/正确率等字段对应变化|课程名称切换为标准化章名或定位学；模块/学习量内容变化（如复习/学&练 vs 知识点视频/abc组）；是否完成判定规则变化；学习时长（定位学每题约5分钟）和正确率按各自规则计算|模板选择：标准化 vs 定位学
23,TC-023,网络异常：通用提示，保留已加载数据，支持重试,异常处理,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,异常处理|exception,[],False,True,True,True,retained_default,9,3,"[""RULE-059""]",[],[],20,异常处理|网络异常：通用提示，保留已加载数据，支持重试|页面显示'网络异常，请检查网络连接'提示；已加载的数据保留不丢失；重试后正常执行操作|网络断开状态
24,TC-024,无薄弱点/无学习数据时，相应按钮置灰与兜底文案,异常处理,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,异常处理|state,[],False,True,True,True,retained_default,12,1,"[""RULE-049"", ""RULE-060""]",[],[],20,异常处理|无薄弱点/无学习数据时，相应按钮置灰与兜底文案|按钮置灰不可点击；页面显示兜底文案如'暂无薄弱点，继续保持'或'暂无学习数据，请先完成周中任务'|无数据
25,TC-025,跨模块联动：首页工单台任务状态与学习数据同步（如完成周中任务后首页状态更新）,跨模块联动,P1,True,True,False,True,True,retained,retained,,,,{},False,False,False,False,,跨模块联动|state,[],False,True,True,True,retained_default,4,1,"[""RULE-016"", ""RULE-062"", ""RULE-063""]",[],[],20,跨模块联动|跨模块联动：首页工单台任务状态与学习数据同步（如完成周中任务后首页状态更新）|首页工单台任务状态同步更新为'已完成'，学习统计数据（如连续天数、正确率）也同步更新|无
26,TC-026,权限状态变化：用户从已付费变为未付费（如订阅过期），立即限制完整功能,权限控制,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,权限控制|state,[],False,False,True,True,retained_due_to_coverage_value,19,1,"[""RULE-004""]",[],[],0,权限控制|权限状态变化：用户从已付费变为未付费（如订阅过期），立即限制完整功能|付费到期后立即生效，所有完整功能入口置灰或提示'请先付费'；已加载的只读历史数据（如有）仍可查看|无
27,TC-027,未付费用户通过直接URL访问完整功能页面，应被重定向或提示无权限,权限控制,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,fallback_unspecified,deterministic_backfill,"{""bucket"": ""权限控制|risk"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 0, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": false, ""has_coverage_signal"": false, ""has_high_signal"": false, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [], ""reuse_risk_hit"": false}",False,False,False,False,dropped_by_target_max,权限控制|risk,[],False,False,False,False,,0,0,[],[],[],0,权限控制|未付费用户通过直接url访问完整功能页面，应被重定向或提示无权限|页面不展示功能内容，而是重定向至付费页面，或显示'无访问权限，请先付费'的提示信息|完整功能页url
28,TC-028,付费状态从未付费切换为已付费后，功能立即可用,权限控制,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,权限控制|state,[],False,True,True,True,retained_default,13,1,"[""RULE-004""]",[],[],0,权限控制|付费状态从未付费切换为已付费后，功能立即可用|付费状态变更后，所有完整功能入口恢复正常可用，无付费提示，数据加载正常|无
29,TC-029,学习报告答题照片区最多显示20张，超出部分不展示,学习报告,P2,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""学习报告|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [""TC-012""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": true, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-032""], ""reuse_risk_hit"": false}",True,True,True,True,dropped_by_target_max,学习报告|happy,[],False,False,False,False,,0,0,"[""RULE-032""]",[],[],-8,学习报告|学习报告答题照片区最多显示20张，超出部分不展示|照片区仅显示前20张照片，无滚动或分页提示（若支持分页则显示分页），超出照片不可见|25张答题照片
30,TC-030,督导端单题错题集：拍照判题→预览修改→点击完成判卷入错题本，不进行错题推荐,督导端,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,督导端|happy,[],False,True,True,True,retained_default,17,0,"[""RULE-004"", ""RULE-027"", ""RULE-030"", ""RULE-042"", ""RULE-045""]",[],[],20,督导端|督导端单题错题集：拍照判题→预览修改→点击完成判卷入错题本，不进行错题推荐|判卷完成后该题进入学生错题本（定位学-数学），周末推荐列表无变化（未基于此错题生成新推荐）|拍照判题的答案照片
31,TC-031,正确率计算边界：无任何答题数据时，正确率显示为'-'或0%,学习报表,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报表|exception,[],False,True,True,True,retained_default,8,4,"[""RULE-050""]",[],[],20,学习报表|正确率计算边界：无任何答题数据时，正确率显示为'-'或0%|正确率显示为'-'或'0%'，不出现错误或nan，页面可正常展示|无
32,TC-032,跨模块联动：从错题本跳转至拍照判题来源页面,跨模块联动,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,跨模块联动|happy,[],False,True,True,True,retained_default,18,0,"[""RULE-045"", ""RULE-062""]",[],[],-8,跨模块联动|跨模块联动：从错题本跳转至拍照判题来源页面|页面跳转至周末测评中产生该错题的对应题目页面（试卷/题目详情），可查看原题和答题记录|无
33,TC-033,未付费用户通过直接调用后端API获取学习报告数据，应被拒绝并返回权限错误,权限控制,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,high_signal_omitted,deterministic_backfill,"{""bucket"": ""权限控制|exception"", ""priority"": ""P1"", ""focus_score"": 3, ""coverage_gain_score"": 0, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": false, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [], ""reuse_risk_hit"": false}",True,False,True,False,dropped_by_target_max,权限控制|exception,[],False,False,True,False,,0,3,[],[],[],0,权限控制|未付费用户通过直接调用后端api获取学习报告数据，应被拒绝并返回权限错误|后端返回403 forbidden或401 unauthorized，响应体包含'请先付费'或'无权限'等明确提示，不返回任何报告数据|api请求，无额外付费标识
