candidate_index,case_id,description,test_module,model_priority_current,selected_by_review_llm,selected_by_review_must_keep,selected_by_review_constraints,selected_by_review_gate,retained_final,dropped_stage,dropped_reason,review_llm_drop_reason_raw,review_llm_drop_reason,review_llm_drop_reason_source,review_llm_drop_reason_evidence,has_positive_evidence,has_coverage_signal,has_high_signal,has_competition_signal,review_constraint_reason,bucket,rule_keys,adds_rule,adds_bucket,high_signal,has_coverage_value,retained_reason,rerank_rank,focus_score,covered_rule_ids,missing_rule_hits,core_rule_hits,coverage_gain_score,signature
11,TC-011,薄弱点列表实时更新：本周新错题后立即出现在列表中,AI定位与推荐,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""ai定位与推荐|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-004"", ""RULE-024"", ""RULE-026""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,ai定位与推荐|happy,[],False,False,False,False,,0,0,"[""RULE-004"", ""RULE-024"", ""RULE-026""]",[],[],-8,ai定位与推荐|薄弱点列表实时更新：本周新错题后立即出现在列表中|薄弱点列表实时更新：出现该新知识点，错题数+1，掌握度降低，列表按规则重新排序|答错一道新知识点题
12,TC-012,历史周仅补做时更新薄弱点列表,AI定位与推荐,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""ai定位与推荐|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-004"", ""RULE-024"", ""RULE-026""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,ai定位与推荐|happy,[],False,False,False,False,,0,0,"[""RULE-004"", ""RULE-024"", ""RULE-026""]",[],[],-8,ai定位与推荐|历史周仅补做时更新薄弱点列表|薄弱点列表无变化；若进行补做（当前周/上周），则薄弱点列表更新|查看历史周
13,TC-013,周末课程推荐基于本周全量答题数据（非仅错题）生成,AI定位与推荐,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""ai定位与推荐|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-004"", ""RULE-024"", ""RULE-027""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,ai定位与推荐|happy,[],False,False,False,False,,0,0,"[""RULE-004"", ""RULE-024"", ""RULE-027""]",[],[],20,ai定位与推荐|周末课程推荐基于本周全量答题数据（非仅错题）生成|推荐课程不仅覆盖错题知识点，也包含全部答对但仍需巩固的知识点（全量数据分析）|根据答题数据自动推荐
14,TC-014,随堂测评：打印题→手写→拍照上传→OCR+AI判分，错题归“定位学-数学”,周末学习与测评,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,周末学习与测评|exception,[],False,True,True,True,retained_default,10,2,"[""RULE-028"", ""RULE-030""]",[],[],-8,周末学习与测评|随堂测评：打印题→手写→拍照上传→ocr+ai判分，错题归“定位学-数学”|ocr+ai判分成功，显示每道题对错；错题自动归集到“定位学-数学”错题分类下|拍照图片（包含正确和错误答案）
15,TC-015,断点续播：周末课程观看中途退出后，再次进入可续播,周末学习与测评,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周末学习与测评|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-028""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,周末学习与测评|happy,[],False,False,False,False,,0,0,"[""RULE-028""]",[],[],-8,周末学习与测评|断点续播：周末课程观看中途退出后，再次进入可续播|课程从上次播放位置继续（而非从头开始），且进度同步显示在课程推荐页|退出重进
16,TC-016,学习报告页：补做后报告全量覆盖更新,学习报告页,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""学习报告页|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-032""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,学习报告页|happy,[],False,False,False,False,,0,0,"[""RULE-032""]",[],[],-8,学习报告页|学习报告页：补做后报告全量覆盖更新|报告数据全部更新为包含补做结果的最新版本，非增量叠加而是全量覆盖|补做操作
17,TC-017,学习报告页分享：微信好友/朋友圈，家长仅读,学习报告页,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""学习报告页|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-032"", ""RULE-035"", ""RULE-049""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,学习报告页|happy,[],False,False,False,False,,0,0,"[""RULE-032"", ""RULE-035"", ""RULE-049""]",[],[],-8,学习报告页|学习报告页分享：微信好友/朋友圈，家长仅读|分享链接打开后，家长仅可查看报告内容，无法进行任何编辑、删除、提交等操作|分享操作
18,TC-018,返回首頁：将当前周周末任务标记为已完成,学习报告页,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告页|state,[],False,True,True,True,retained_default,20,1,"[""RULE-032"", ""RULE-049""]",[],[],-8,学习报告页|返回首頁：将当前周周末任务标记为已完成|当前周周末任务状态变更为“已完成”，且首页相关统计更新|点击返回首頁
19,TC-019,督导端“申请拍照判题”功能正常,督导端,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""督导端|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-042"", ""RULE-046"", ""RULE-047"", ""RULE-048"", ""RULE-049""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,督导端|happy,[],False,False,False,False,,0,0,"[""RULE-042"", ""RULE-046"", ""RULE-047"", ""RULE-048"", ""RULE-049""]",[],[],-8,督导端|督导端“申请拍照判题”功能正常|申请成功，系统开始处理ocr+ai判题；结果返回后学生端和督导端均可查看|拍照图片
20,TC-020,督导端单题错题集：拍照判题→预览修改→完成判卷入库，不推荐错题,督导端,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,督导端|exception,[],False,True,True,True,retained_default,11,2,"[""RULE-042"", ""RULE-045""]",[],[],-8,督导端|督导端单题错题集：拍照判题→预览修改→完成判卷入库，不推荐错题|该题正确或错误信息进入错题本（若手动改为错）；系统基于该题不进行任何错题推荐或课程生成|修改判卷结果
21,TC-021,督导端“完成判卷”按钮不改学情/状态,督导端,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,督导端|state,[],False,True,True,True,retained_default,18,1,"[""RULE-042"", ""RULE-044"", ""RULE-049""]",[],[],20,督导端|督导端“完成判卷”按钮不改学情/状态|ai判分结果不变，错题库不变，任务状态仍为ai已判，并未因督导点击而改变任何学情|点击完成判卷
22,TC-022,数据模板切换：课程名称在标准化章名与定位学之间切换,新增数据模板,P2,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""新增数据模板|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-049"", ""RULE-050""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,新增数据模板|happy,[],False,False,False,False,,0,0,"[""RULE-049"", ""RULE-050""]",[],[],20,新增数据模板|数据模板切换：课程名称在标准化章名与定位学之间切换|模板切换后，课程名称、模块分类和完成标记样式均按所选模板显示，数据底层保持一致|切换模板操作
23,TC-023,学习时长统计：定位学拍照判题每题约5分钟,新增数据模板,P2,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""新增数据模板|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-050"", ""RULE-054""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,新增数据模板|happy,[],False,False,False,False,,0,0,"[""RULE-050"", ""RULE-054""]",[],[],20,新增数据模板|学习时长统计：定位学拍照判题每题约5分钟|拍照判题的时长 ≈ 题目数量×5分钟（允许合理误差，如±1分钟）|基于数据
24,TC-024,网络异常：通用提示，保留已加载数据，支持重试,异常与边界,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,异常与边界|exception,[],False,True,True,True,retained_default,9,2,"[""RULE-048"", ""RULE-049"", ""RULE-058"", ""RULE-059""]",[],[],20,异常与边界|网络异常：通用提示，保留已加载数据，支持重试|页面显示网络异常提示（非崩溃）；已加载的题目和输入保留不变；恢复网络后点击重试，请求成功|断网后提交
25,TC-025,无薄弱点/无学习数据时，相应按钮置灰与兜底文案,异常与边界,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,异常与边界|state,[],False,True,True,True,retained_default,19,1,"[""RULE-004"", ""RULE-049"", ""RULE-058"", ""RULE-060""]",[],[],20,异常与边界|无薄弱点/无学习数据时，相应按钮置灰与兜底文案|薄弱点列表按钮置灰，有兜底提示“暂无数据”；周末课程推荐入口正常但显示“暂无推荐”；学习报告入口正常但报告内容为空并提示“暂无数据”|无数据
26,TC-026,周末学习与测评 - 下一课操作：在周末课程包中点击'下一课'，验证课程切换与进度保存,周末学习,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,周末学习|happy,[],False,True,True,True,retained_default,3,0,"[""RULE-010"", ""RULE-027"", ""RULE-028"", ""RULE-031"", ""RULE-049""]",[],"[""RULE-031""]",28,周末学习|周末学习与测评 - 下一课操作：在周末课程包中点击'下一课'，验证课程切换与进度保存|1. 课程内容正确切换到下一课；2. 进度同步保存，重新进入时断点续播从下一课开始；3. 课程推荐页进度显示为已学至该课|点击下一课
27,TC-027,周末学习与测评 - 提交全部后生成报告：在随堂测评中完成所有题目并提交，验证报告生成成功,周末学习,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周末学习|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [""TC-026""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": true, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-028"", ""RULE-030"", ""RULE-032"", ""RULE-034"", ""RULE-049""], ""reuse_risk_hit"": false}",True,True,True,True,dropped_by_target_max,周末学习|happy,[],False,False,False,False,,0,0,"[""RULE-028"", ""RULE-030"", ""RULE-032"", ""RULE-034"", ""RULE-049""]",[],[],-8,周末学习|周末学习与测评 - 提交全部后生成报告：在随堂测评中完成所有题目并提交，验证报告生成成功|1. 成功生成学习报告；2. 报告页正常显示答题照片区（最多20张）、能力模型（预留区域）、ai下一步规划；3. 报告数据基于本次测评更新|提交全部
28,TC-028,学习报告页 - 重新学习（补做期内）：在补做期内点击'重新学习'，验证任务重置并允许重新操作,学习报告,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告|state,[],False,True,True,True,retained_default,16,1,"[""RULE-016"", ""RULE-032"", ""RULE-049""]",[],[],20,学习报告|学习报告页 - 重新学习（补做期内）：在补做期内点击'重新学习'，验证任务重置并允许重新操作|1. 当前周周末任务重置为待完成；2. 可以重新观看课程和提交测评；3. 之前的测评数据被清除（或标记为可覆盖）|确认重新学习
